UTC_ABS_TIME,CH4,Ar,XX
2005-01-14T09:28:20.109, 0.0144, 0.0, 0.0
2005-01-14T09:28:21.968, 0.0144, 0.0, 0.0
2005-01-14T09:28:23.812, 0.0144, 0.0, 0.0
2005-01-14T09:28:25.718, 0.0144, 0.0, 0.0
2005-01-14T09:28:27.593, 0.0144, 0.0, 0.0
2005-01-14T09:28:29.468, 0.0144, 0.0, 0.0
2005-01-14T09:28:31.343, 0.0144, 0.0, 0.0
2005-01-14T09:28:33.296, 0.0144, 0.0, 0.0
2005-01-14T09:28:35.156, 0.0144, 0.0, 0.0
2005-01-14T09:28:37.031, 0.0144, 0.0, 0.0
2005-01-14T09:28:38.906, 0.0144, 0.0, 0.0
2005-01-14T09:28:40.750, 0.0144, 0.0, 0.0
2005-01-14T09:28:42.656, 0.0144, 0.0, 0.0
2005-01-14T09:28:44.515, 0.0144, 0.0, 0.0
2005-01-14T09:28:46.390, 0.0144, 0.0, 0.0
2005-01-14T09:28:48.343, 0.0144, 0.0, 0.0
2005-01-14T09:28:50.218, 0.0144, 0.0, 0.0
2005-01-14T09:28:52.093, 0.0144, 0.0, 0.0
2005-01-14T09:28:53.968, 0.0144, 0.0, 0.0
2005-01-14T09:29:12.750, 0.0144, 0.0, 0.0
2005-01-14T09:29:14.640, 0.0144, 0.0, 0.0
2005-01-14T09:29:16.515, 0.0144, 0.0, 0.0
2005-01-14T09:29:18.453, 0.0144, 0.0, 0.0
2005-01-14T09:29:20.328, 0.0144, 0.0, 0.0
2005-01-14T09:29:22.187, 0.0144, 0.0, 0.0
2005-01-14T09:29:24.078, 0.0144, 0.0, 0.0
2005-01-14T09:29:25.953, 0.0144, 0.0, 0.0
2005-01-14T09:29:27.812, 0.0144, 0.0, 0.0
2005-01-14T09:29:29.703, 0.0144, 0.0, 0.0
2005-01-14T09:29:31.578, 0.0144, 0.0, 0.0
2005-01-14T09:29:35.390, 0.0144, 0.0, 0.0
2005-01-14T09:29:37.265, 0.0144, 0.0, 0.0
2005-01-14T09:29:39.140, 0.0144, 0.0, 0.0
2005-01-14T09:29:41.015, 0.0144, 0.0, 0.0
2005-01-14T09:29:42.875, 0.0144, 0.0, 0.0
2005-01-14T09:29:44.750, 0.0144, 0.0, 0.0
2005-01-14T09:29:46.625, 0.0144, 0.0, 0.0
2005-01-14T09:29:48.578, 0.0145, 0.0, 0.0
2005-01-14T09:29:50.453, 0.0145, 0.0, 0.0
2005-01-14T09:29:52.328, 0.0145, 0.0, 0.0
2005-01-14T09:29:54.187, 0.0145, 0.0, 0.0
2005-01-14T09:29:56.062, 0.0145, 0.0, 0.0
2005-01-14T09:29:57.921, 0.0145, 0.0, 0.0
2005-01-14T09:29:59.812, 0.0145, 0.0, 0.0
2005-01-14T09:30:01.687, 0.0145, 0.0, 0.0
2005-01-14T09:30:03.640, 0.0145, 0.0, 0.0
2005-01-14T09:30:05.515, 0.0145, 0.0, 0.0
2005-01-14T09:30:07.375, 0.0145, 0.0, 0.0
2005-01-14T09:30:09.250, 0.0145, 0.0, 0.0
2005-01-14T09:30:11.125, 0.0145, 0.0, 0.0
2005-01-14T09:30:13.000, 0.0145, 0.0, 0.0
2005-01-14T09:30:14.859, 0.0145, 0.0, 0.0
2005-01-14T09:30:16.750, 0.0145, 0.0, 0.0
2005-01-14T09:30:18.687, 0.0145, 0.0, 0.0
2005-01-14T09:30:20.562, 0.0145, 0.0, 0.0
2005-01-14T09:30:22.437, 0.0145, 0.0, 0.0
2005-01-14T09:30:24.312, 0.0145, 0.0, 0.0
2005-01-14T09:30:26.187, 0.0145, 0.0, 0.0
2005-01-14T09:30:28.062, 0.0145, 0.0, 0.0
2005-01-14T09:30:29.921, 0.0145, 0.0, 0.0
2005-01-14T09:30:31.796, 0.0145, 0.0, 0.0
2005-01-14T09:30:33.750, 0.0145, 0.0, 0.0
2005-01-14T09:30:35.625, 0.0145, 0.0, 0.0
2005-01-14T09:30:37.500, 0.0145, 0.0, 0.0
2005-01-14T09:30:39.375, 0.0145, 0.0, 0.0
2005-01-14T09:30:41.250, 0.0145, 0.0, 0.0
2005-01-14T09:30:43.125, 0.0145, 0.0, 0.0
2005-01-14T09:30:44.984, 0.0145, 0.0, 0.0
2005-01-14T09:30:46.859, 0.0145, 0.0, 0.0
2005-01-14T09:30:48.796, 0.0145, 0.0, 0.0
2005-01-14T09:30:50.671, 0.0145, 0.0, 0.0
2005-01-14T09:30:52.546, 0.0145, 0.0, 0.0
2005-01-14T09:30:54.421, 0.0145, 0.0, 0.0
2005-01-14T09:31:19.640, 0.0145, 0.0, 0.0
2005-01-14T09:31:21.515, 0.0145, 0.0, 0.0
2005-01-14T09:31:23.375, 0.0145, 0.0, 0.0
2005-01-14T09:31:25.390, 0.0145, 0.0, 0.0
2005-01-14T09:31:27.203, 0.0145, 0.0, 0.0
2005-01-14T09:31:29.078, 0.0145, 0.0, 0.0
2005-01-14T09:31:30.937, 0.0145, 0.0, 0.0
2005-01-14T09:31:32.812, 0.0145, 0.0, 0.0
2005-01-14T09:31:34.687, 0.0145, 0.0, 0.0
2005-01-14T09:31:36.562, 0.0145, 0.0, 0.0
2005-01-14T09:31:38.437, 0.0145, 0.0, 0.0
2005-01-14T09:31:40.437, 0.0145, 0.0, 0.0
2005-01-14T09:31:42.265, 0.0145, 0.0, 0.0
2005-01-14T09:31:44.140, 0.0145, 0.0, 0.0
2005-01-14T09:31:46.000, 0.0145, 0.0, 0.0
2005-01-14T09:31:47.875, 0.0145, 0.0, 0.0
2005-01-14T09:31:49.750, 0.0145, 0.0, 0.0
2005-01-14T09:31:51.625, 0.0145, 0.0, 0.0
2005-01-14T09:31:53.500, 0.0145, 0.0, 0.0
2005-01-14T09:31:55.515, 0.0145, 0.0, 0.0
2005-01-14T09:31:57.312, 0.0145, 0.0, 0.0
2005-01-14T09:31:59.187, 0.0145, 0.0, 0.0
2005-01-14T09:32:01.062, 0.0145, 0.0, 0.0
2005-01-14T09:32:02.937, 0.0145, 0.0, 0.0
2005-01-14T09:32:04.812, 0.0145, 0.0, 0.0
2005-01-14T09:32:06.687, 0.0145, 0.0, 0.0
2005-01-14T09:32:08.546, 0.0145, 0.0, 0.0
2005-01-14T09:32:10.562, 0.0145, 0.0, 0.0
2005-01-14T09:32:12.375, 0.0145, 0.0, 0.0
2005-01-14T09:32:14.250, 0.0145, 0.0, 0.0
2005-01-14T09:32:16.125, 0.0145, 0.0, 0.0
2005-01-14T09:32:18.000, 0.0145, 0.0, 0.0
2005-01-14T09:32:19.875, 0.0145, 0.0, 0.0
2005-01-14T09:32:21.734, 0.0145, 0.0, 0.0
2005-01-14T09:32:23.609, 0.0145, 0.0, 0.0
2005-01-14T09:32:25.625, 0.0145, 0.0, 0.0
2005-01-14T09:32:27.437, 0.0145, 0.0, 0.0
2005-01-14T09:32:29.312, 0.0145, 0.0, 0.0
2005-01-14T09:32:31.187, 0.0145, 0.0, 0.0
2005-01-14T09:32:33.062, 0.0145, 0.0, 0.0
2005-01-14T09:32:34.921, 0.0145, 0.0, 0.0
2005-01-14T09:32:36.796, 0.0145, 0.0, 0.0
2005-01-14T09:32:38.671, 0.0145, 0.0, 0.0
2005-01-14T09:32:40.671, 0.0145, 0.0, 0.0
2005-01-14T09:32:42.484, 0.0145, 0.0, 0.0
2005-01-14T09:32:44.359, 0.0145, 0.0, 0.0
2005-01-14T09:32:46.234, 0.0145, 0.0, 0.0
2005-01-14T09:32:48.109, 0.0145, 0.0, 0.0
2005-01-14T09:32:49.984, 0.0145, 0.0, 0.0
2005-01-14T09:32:51.828, 0.0145, 0.0, 0.0
2005-01-14T09:32:53.734, 0.0145, 0.0, 0.0
2005-01-14T09:32:55.734, 0.0145, 0.0, 0.0
2005-01-14T09:32:57.546, 0.0145, 0.0, 0.0
2005-01-14T09:32:59.421, 0.0145, 0.0, 0.0
2005-01-14T09:33:01.296, 0.0145, 0.0, 0.0
2005-01-14T09:33:03.171, 0.0145, 0.0, 0.0
2005-01-14T09:33:18.218, 0.0145, 0.0, 0.0
2005-01-14T09:33:20.093, 0.0145, 0.0, 0.0
2005-01-14T09:33:21.968, 0.0145, 0.0, 0.0
2005-01-14T09:33:23.812, 0.0145, 0.0, 0.0
2005-01-14T09:33:25.859, 0.0145, 0.0, 0.0
2005-01-14T09:33:27.671, 0.0145, 0.0, 0.0
2005-01-14T09:33:29.531, 0.0145, 0.0, 0.0
2005-01-14T09:33:31.406, 0.0145, 0.0, 0.0
2005-01-14T09:33:33.281, 0.0145, 0.0, 0.0
2005-01-14T09:33:35.156, 0.0145, 0.0, 0.0
2005-01-14T09:33:37.031, 0.0145, 0.0, 0.0
2005-01-14T09:33:38.906, 0.0145, 0.0, 0.0
2005-01-14T09:33:40.890, 0.0145, 0.0, 0.0
2005-01-14T09:33:42.718, 0.0145, 0.0, 0.0
2005-01-14T09:33:44.593, 0.0145, 0.0, 0.0
2005-01-14T09:33:46.468, 0.0145, 0.0, 0.0
2005-01-14T09:33:48.343, 0.0145, 0.0, 0.0
2005-01-14T09:33:50.218, 0.0145, 0.0, 0.0
2005-01-14T09:33:52.093, 0.0145, 0.0, 0.0
2005-01-14T09:33:53.953, 0.0145, 0.0, 0.0
2005-01-14T09:33:55.953, 0.0145, 0.0, 0.0
2005-01-14T09:33:57.781, 0.0145, 0.0, 0.0
2005-01-14T09:33:59.656, 0.0145, 0.0, 0.0
2005-01-14T09:34:01.531, 0.0145, 0.0, 0.0
2005-01-14T09:34:03.406, 0.0145, 0.0, 0.0
2005-01-14T09:34:05.265, 0.0145, 0.0, 0.0
2005-01-14T09:34:07.140, 0.0145, 0.0, 0.0
2005-01-14T09:34:09.015, 0.0145, 0.0, 0.0
2005-01-14T09:34:11.015, 0.0145, 0.0, 0.0
2005-01-14T09:34:12.781, 0.0145, 0.0, 0.0
2005-01-14T09:34:14.703, 0.0145, 0.0, 0.0
2005-01-14T09:34:16.578, 0.0145, 0.0, 0.0
2005-01-14T09:34:18.453, 0.0145, 0.0, 0.0
2005-01-14T09:34:20.328, 0.0145, 0.0, 0.0
2005-01-14T09:34:22.187, 0.0145, 0.0, 0.0
2005-01-14T09:34:24.062, 0.0145, 0.0, 0.0
2005-01-14T09:34:26.062, 0.0145, 0.0, 0.0
2005-01-14T09:34:27.890, 0.0145, 0.0, 0.0
2005-01-14T09:34:29.765, 0.0145, 0.0, 0.0
2005-01-14T09:34:31.640, 0.0145, 0.0, 0.0
2005-01-14T09:34:33.515, 0.0145, 0.0, 0.0
2005-01-14T09:34:35.390, 0.0145, 0.0, 0.0
2005-01-14T09:34:37.265, 0.0145, 0.0, 0.0
2005-01-14T09:34:39.140, 0.0145, 0.0, 0.0
2005-01-14T09:34:41.140, 0.0145, 0.0, 0.0
2005-01-14T09:34:42.937, 0.0145, 0.0, 0.0
2005-01-14T09:34:44.828, 0.0145, 0.0, 0.0
2005-01-14T09:34:46.687, 0.0145, 0.0, 0.0
2005-01-14T09:34:48.562, 0.0145, 0.0, 0.0
2005-01-14T09:34:50.437, 0.0145, 0.0, 0.0
2005-01-14T09:34:52.312, 0.0145, 0.0, 0.0
2005-01-14T09:34:54.187, 0.0145, 0.0, 0.0
2005-01-14T09:34:56.187, 0.0145, 0.0, 0.0
2005-01-14T09:34:58.000, 0.0145, 0.0, 0.0
2005-01-14T09:34:59.875, 0.0145, 0.0, 0.0
2005-01-14T09:35:01.750, 0.0145, 0.0, 0.0
2005-01-14T09:35:03.625, 0.0145, 0.0, 0.0
2005-01-14T09:35:18.703, 0.0145, 0.0, 0.0
2005-01-14T09:35:20.562, 0.0145, 0.0, 0.0
2005-01-14T09:35:22.437, 0.0146, 0.0, 0.0
2005-01-14T09:35:24.312, 0.0146, 0.0, 0.0
2005-01-14T09:35:26.328, 0.0146, 0.0, 0.0
2005-01-14T09:35:28.140, 0.0146, 0.0, 0.0
2005-01-14T09:35:30.015, 0.0146, 0.0, 0.0
2005-01-14T09:35:31.890, 0.0146, 0.0, 0.0
2005-01-14T09:35:33.765, 0.0146, 0.0, 0.0
2005-01-14T09:35:35.640, 0.0146, 0.0, 0.0
2005-01-14T09:35:37.515, 0.0146, 0.0, 0.0
2005-01-14T09:35:39.375, 0.0146, 0.0, 0.0
2005-01-14T09:35:41.390, 0.0146, 0.0, 0.0
2005-01-14T09:35:43.203, 0.0146, 0.0, 0.0
2005-01-14T09:35:45.078, 0.0146, 0.0, 0.0
2005-01-14T09:35:46.953, 0.0146, 0.0, 0.0
2005-01-14T09:35:48.812, 0.0146, 0.0, 0.0
2005-01-14T09:35:50.687, 0.0146, 0.0, 0.0
2005-01-14T09:35:52.562, 0.0146, 0.0, 0.0
2005-01-14T09:35:54.437, 0.0146, 0.0, 0.0
2005-01-14T09:35:56.453, 0.0146, 0.0, 0.0
2005-01-14T09:35:58.265, 0.0146, 0.0, 0.0
2005-01-14T09:36:00.125, 0.0146, 0.0, 0.0
2005-01-14T09:36:02.000, 0.0146, 0.0, 0.0
2005-01-14T09:36:03.875, 0.0146, 0.0, 0.0
2005-01-14T09:55:04.828, 0.0149, 0.0, 0.0
2005-01-14T09:55:12.421, 0.0149, 0.0, 0.0
2005-01-14T09:55:19.906, 0.0149, 0.0, 0.0
2005-01-14T09:55:34.750, 0.0149, 0.0, 0.0
2005-01-14T09:55:57.312, 0.0149, 0.0, 0.0
2005-01-14T09:56:04.859, 0.0149, 0.0, 0.0
2005-01-14T09:56:12.359, 0.0149, 0.0, 0.0
2005-01-14T09:56:19.921, 0.0149, 0.0, 0.0
2005-01-14T09:56:27.421, 0.0149, 0.0, 0.0
2005-01-14T09:56:34.984, 0.0149, 0.0, 0.0
2005-01-14T09:56:42.484, 0.0149, 0.0, 0.0
2005-01-14T09:56:50.046, 0.0149, 0.0, 0.0
2005-01-14T09:56:57.546, 0.0149, 0.0, 0.0
2005-01-14T09:57:05.109, 0.0149, 0.0, 0.0
2005-01-14T09:57:12.609, 0.0149, 0.0, 0.0
2005-01-14T09:57:20.171, 0.0149, 0.0, 0.0
2005-01-14T09:57:27.656, 0.0149, 0.0, 0.0
2005-01-14T09:57:35.234, 0.0150, 0.0, 0.0
2005-01-14T09:57:57.781, 0.0150, 0.0, 0.0
2005-01-14T09:58:05.343, 0.0150, 0.0, 0.0
2005-01-14T09:58:12.843, 0.0150, 0.0, 0.0
2005-01-14T09:58:20.406, 0.0150, 0.0, 0.0
2005-01-14T09:58:27.906, 0.0150, 0.0, 0.0
2005-01-14T09:58:35.468, 0.0150, 0.0, 0.0
2005-01-14T09:58:42.953, 0.0150, 0.0, 0.0
2005-01-14T09:58:50.531, 0.0150, 0.0, 0.0
2005-01-14T09:58:58.015, 0.0150, 0.0, 0.0
2005-01-14T09:59:05.593, 0.0150, 0.0, 0.0
2005-01-14T09:59:13.078, 0.0150, 0.0, 0.0
2005-01-14T09:59:20.671, 0.0150, 0.0, 0.0
2005-01-14T09:59:28.156, 0.0150, 0.0, 0.0
2005-01-14T09:59:35.734, 0.0150, 0.0, 0.0
2005-01-14T09:59:58.281, 0.0150, 0.0, 0.0
2005-01-14T10:00:05.812, 0.0150, 0.0, 0.0
2005-01-14T10:00:13.343, 0.0150, 0.0, 0.0
2005-01-14T10:00:20.906, 0.0150, 0.0, 0.0
2005-01-14T10:00:28.390, 0.0150, 0.0, 0.0
2005-01-14T10:00:47.062, 0.0150, 0.0, 0.0
2005-01-14T10:00:54.625, 0.0150, 0.0, 0.0
2005-01-14T10:01:02.125, 0.0150, 0.0, 0.0
2005-01-14T10:01:09.687, 0.0150, 0.0, 0.0
2005-01-14T10:01:17.171, 0.0150, 0.0, 0.0
2005-01-14T10:01:24.750, 0.0150, 0.0, 0.0
2005-01-14T10:01:32.234, 0.0150, 0.0, 0.0
2005-01-14T10:01:39.796, 0.0150, 0.0, 0.0
2005-01-14T10:01:47.296, 0.0150, 0.0, 0.0
2005-01-14T10:02:02.343, 0.0150, 0.0, 0.0
2005-01-14T10:02:09.859, 0.0150, 0.0, 0.0
2005-01-14T10:02:17.406, 0.0150, 0.0, 0.0
2005-01-14T10:02:24.984, 0.0150, 0.0, 0.0
2005-01-14T10:02:32.468, 0.0150, 0.0, 0.0
2005-01-14T10:02:40.046, 0.0150, 0.0, 0.0
2005-01-14T10:02:47.531, 0.0150, 0.0, 0.0
2005-01-14T10:02:55.109, 0.0150, 0.0, 0.0
2005-01-14T10:03:02.593, 0.0150, 0.0, 0.0
2005-01-14T10:03:10.156, 0.0151, 0.0, 0.0
2005-01-14T10:03:17.656, 0.0151, 0.0, 0.0
2005-01-14T10:03:25.234, 0.0151, 0.0, 0.0
2005-01-14T10:03:32.734, 0.0151, 0.0, 0.0
2005-01-14T10:03:40.296, 0.0151, 0.0, 0.0
2005-01-14T10:03:47.796, 0.0151, 0.0, 0.0
2005-01-14T10:04:02.843, 0.0151, 0.0, 0.0
2005-01-14T10:04:10.421, 0.0151, 0.0, 0.0
2005-01-14T10:04:17.906, 0.0151, 0.0, 0.0
2005-01-14T10:04:25.484, 0.0151, 0.0, 0.0
2005-01-14T10:04:32.968, 0.0151, 0.0, 0.0
2005-01-14T10:04:40.531, 0.0151, 0.0, 0.0
2005-01-14T10:04:48.031, 0.0151, 0.0, 0.0
2005-01-14T10:04:55.593, 0.0151, 0.0, 0.0
2005-01-14T10:05:03.093, 0.0151, 0.0, 0.0
2005-01-14T10:05:10.656, 0.0151, 0.0, 0.0
2005-01-14T10:05:18.156, 0.0151, 0.0, 0.0
2005-01-14T10:05:25.718, 0.0151, 0.0, 0.0
2005-01-14T10:05:33.203, 0.0151, 0.0, 0.0
2005-01-14T10:05:40.765, 0.0151, 0.0, 0.0
2005-01-14T10:05:48.265, 0.0151, 0.0, 0.0
2005-01-14T10:06:03.328, 0.0151, 0.0, 0.0
2005-01-14T10:06:10.890, 0.0151, 0.0, 0.0
2005-01-14T10:06:18.375, 0.0151, 0.0, 0.0
2005-01-14T10:06:25.953, 0.0151, 0.0, 0.0
2005-01-14T10:06:33.453, 0.0151, 0.0, 0.0
2005-01-14T10:06:41.015, 0.0151, 0.0, 0.0
2005-01-14T10:06:48.500, 0.0151, 0.0, 0.0
2005-01-14T10:06:56.078, 0.0151, 0.0, 0.0
2005-01-14T10:07:03.578, 0.0151, 0.0, 0.0
2005-01-14T10:07:11.140, 0.0151, 0.0, 0.0
2005-01-14T10:07:18.640, 0.0151, 0.0, 0.0
2005-01-14T10:07:26.203, 0.0151, 0.0, 0.0
2005-01-14T10:07:33.703, 0.0151, 0.0, 0.0
2005-01-14T10:07:41.265, 0.0151, 0.0, 0.0
2005-01-14T10:07:48.750, 0.0151, 0.0, 0.0
2005-01-14T10:08:03.812, 0.0151, 0.0, 0.0
2005-01-14T10:08:11.390, 0.0151, 0.0, 0.0
2005-01-14T10:08:18.859, 0.0151, 0.0, 0.0
2005-01-14T10:08:26.437, 0.0151, 0.0, 0.0
2005-01-14T10:08:33.921, 0.0151, 0.0, 0.0
2005-01-14T10:08:41.500, 0.0152, 0.0, 0.0
2005-01-14T10:08:49.000, 0.0152, 0.0, 0.0
2005-01-14T10:09:11.406, 0.0152, 0.0, 0.0
2005-01-14T10:09:18.968, 0.0152, 0.0, 0.0
2005-01-14T10:09:26.453, 0.0152, 0.0, 0.0
2005-01-14T10:09:34.015, 0.0152, 0.0, 0.0
2005-01-14T10:09:41.515, 0.0152, 0.0, 0.0
2005-01-14T10:09:49.093, 0.0152, 0.0, 0.0
2005-01-14T10:09:56.593, 0.0152, 0.0, 0.0
2005-01-14T10:10:11.640, 0.0152, 0.0, 0.0
2005-01-14T10:10:19.218, 0.0152, 0.0, 0.0
2005-01-14T10:10:26.703, 0.0152, 0.0, 0.0
2005-01-14T10:10:34.265, 0.0152, 0.0, 0.0
2005-01-14T10:10:41.765, 0.0152, 0.0, 0.0
2005-01-14T10:10:49.328, 0.0152, 0.0, 0.0
2005-01-14T10:10:56.828, 0.0152, 0.0, 0.0
2005-01-14T10:11:04.390, 0.0152, 0.0, 0.0
2005-01-14T10:11:11.890, 0.0152, 0.0, 0.0
2005-01-14T10:11:19.453, 0.0152, 0.0, 0.0
2005-01-14T10:11:26.937, 0.0152, 0.0, 0.0
2005-01-14T10:11:34.515, 0.0152, 0.0, 0.0
2005-01-14T10:11:42.000, 0.0152, 0.0, 0.0
2005-01-14T10:11:49.578, 0.0152, 0.0, 0.0
2005-01-14T10:11:57.062, 0.0152, 0.0, 0.0
2005-01-14T10:12:12.125, 0.0152, 0.0, 0.0
2005-01-14T10:12:19.687, 0.0152, 0.0, 0.0
2005-01-14T10:12:27.187, 0.0152, 0.0, 0.0
2005-01-14T10:12:34.750, 0.0152, 0.0, 0.0
2005-01-14T10:12:42.250, 0.0152, 0.0, 0.0
2005-01-14T10:12:49.812, 0.0152, 0.0, 0.0
2005-01-14T10:12:57.296, 0.0152, 0.0, 0.0
2005-01-14T10:13:04.828, 0.0152, 0.0, 0.0
2005-01-14T10:13:12.359, 0.0152, 0.0, 0.0
2005-01-14T10:13:19.859, 0.0152, 0.0, 0.0
2005-01-14T10:13:27.406, 0.0152, 0.0, 0.0
2005-01-14T10:13:34.984, 0.0152, 0.0, 0.0
2005-01-14T10:13:42.468, 0.0152, 0.0, 0.0
2005-01-14T10:13:50.046, 0.0152, 0.0, 0.0
2005-01-14T10:13:57.531, 0.0152, 0.0, 0.0
2005-01-14T10:14:19.875, 0.0153, 0.0, 0.0
2005-01-14T10:14:27.437, 0.0153, 0.0, 0.0
2005-01-14T10:14:34.921, 0.0153, 0.0, 0.0
2005-01-14T10:14:42.500, 0.0153, 0.0, 0.0
2005-01-14T10:14:49.984, 0.0153, 0.0, 0.0
2005-01-14T10:14:57.562, 0.0153, 0.0, 0.0
2005-01-14T10:15:05.046, 0.0153, 0.0, 0.0
2005-01-14T10:16:58.031, 0.0153, 0.0, 0.0
2005-01-14T10:17:07.406, 0.0153, 0.0, 0.0
2005-01-14T10:17:16.843, 0.0154, 0.0, 0.0
2005-01-14T10:17:26.187, 0.0154, 0.0, 0.0
2005-01-14T10:17:35.640, 0.0154, 0.0, 0.0
2005-01-14T10:17:45.078, 0.0155, 0.0, 0.0
2005-01-14T10:17:54.453, 0.0155, 0.0, 0.0
2005-01-14T10:18:03.890, 0.0156, 0.0, 0.0
2005-01-14T10:20:25.984, 0.0162, 0.0, 0.0
2005-01-14T10:20:35.406, 0.0162, 0.0, 0.0
2005-01-14T10:20:44.781, 0.0163, 0.0, 0.0
2005-01-14T10:20:54.218, 0.0163, 0.0, 0.0
2005-01-14T10:21:03.656, 0.0163, 0.0, 0.0
2005-01-14T10:21:13.156, 0.0164, 0.0, 0.0
2005-01-14T10:21:22.453, 0.0164, 0.0, 0.0
2005-01-14T10:21:31.890, 0.0165, 0.0, 0.0
2005-01-14T10:21:41.265, 0.0165, 0.0, 0.0
2005-01-14T10:21:50.703, 0.0166, 0.0, 0.0
2005-01-14T10:22:00.156, 0.0166, 0.0, 0.0
2005-01-14T10:22:09.531, 0.0166, 0.0, 0.0
2005-01-14T10:22:28.468, 0.0167, 0.0, 0.0
2005-01-14T10:22:37.765, 0.0168, 0.0, 0.0
2005-01-14T10:22:47.218, 0.0168, 0.0, 0.0
2005-01-14T10:22:56.578, 0.0168, 0.0, 0.0
2005-01-14T10:23:06.015, 0.0169, 0.0, 0.0
2005-01-14T10:23:15.453, 0.0169, 0.0, 0.0
2005-01-14T10:24:32.609, 0.0173, 0.0, 0.0
2005-01-14T10:24:41.968, 0.0173, 0.0, 0.0
2005-01-14T10:24:51.437, 0.0174, 0.0, 0.0
2005-01-14T10:25:00.875, 0.0174, 0.0, 0.0
2005-01-14T10:25:10.234, 0.0175, 0.0, 0.0
2005-01-14T10:25:19.671, 0.0175, 0.0, 0.0
2005-01-14T10:25:29.171, 0.0175, 0.0, 0.0
2005-01-14T10:25:38.484, 0.0176, 0.0, 0.0
2005-01-14T10:25:47.921, 0.0176, 0.0, 0.0
2005-01-14T10:25:57.312, 0.0177, 0.0, 0.0
2005-01-14T10:26:06.750, 0.0177, 0.0, 0.0
2005-01-14T10:26:25.562, 0.0178, 0.0, 0.0
2005-01-14T10:26:35.000, 0.0178, 0.0, 0.0
2005-01-14T10:26:44.500, 0.0179, 0.0, 0.0
2005-01-14T10:26:53.812, 0.0179, 0.0, 0.0
2005-01-14T10:27:03.250, 0.0180, 0.0, 0.0
2005-01-14T10:27:12.609, 0.0180, 0.0, 0.0
2005-01-14T10:27:22.046, 0.0181, 0.0, 0.0
2005-01-14T10:27:31.500, 0.0181, 0.0, 0.0
2005-01-14T10:27:40.843, 0.0182, 0.0, 0.0
2005-01-14T10:27:50.296, 0.0182, 0.0, 0.0
2005-01-14T10:27:59.796, 0.0182, 0.0, 0.0
2005-01-14T10:28:09.109, 0.0183, 0.0, 0.0
2005-01-14T10:28:27.906, 0.0184, 0.0, 0.0
2005-01-14T10:28:37.343, 0.0184, 0.0, 0.0
2005-01-14T10:28:46.781, 0.0185, 0.0, 0.0
2005-01-14T10:28:56.140, 0.0185, 0.0, 0.0
2005-01-14T10:29:05.593, 0.0186, 0.0, 0.0
2005-01-14T10:29:15.093, 0.0186, 0.0, 0.0
2005-01-14T10:29:24.390, 0.0186, 0.0, 0.0
2005-01-14T10:29:59.984, 0.0188, 0.0, 0.0
2005-01-14T10:30:09.437, 0.0189, 0.0, 0.0
2005-01-14T10:30:18.796, 0.0189, 0.0, 0.0
2005-01-14T10:30:34.750, 0.0190, 0.0, 0.0
2005-01-14T10:30:42.359, 0.0190, 0.0, 0.0
2005-01-14T10:30:49.812, 0.0191, 0.0, 0.0
2005-01-14T10:30:57.421, 0.0191, 0.0, 0.0
2005-01-14T10:31:04.906, 0.0191, 0.0, 0.0
2005-01-14T10:31:12.468, 0.0192, 0.0, 0.0
2005-01-14T10:31:19.968, 0.0192, 0.0, 0.0
2005-01-14T10:31:27.546, 0.0192, 0.0, 0.0
2005-01-14T10:31:35.031, 0.0193, 0.0, 0.0
2005-01-14T10:31:42.593, 0.0193, 0.0, 0.0
2005-01-14T10:31:50.093, 0.0194, 0.0, 0.0
2005-01-14T10:31:57.671, 0.0194, 0.0, 0.0
2005-01-14T10:32:05.171, 0.0194, 0.0, 0.0
2005-01-14T10:32:12.734, 0.0195, 0.0, 0.0
2005-01-14T10:32:20.234, 0.0195, 0.0, 0.0
2005-01-14T10:32:35.296, 0.0196, 0.0, 0.0
2005-01-14T10:32:42.843, 0.0196, 0.0, 0.0
2005-01-14T10:32:50.343, 0.0196, 0.0, 0.0
2005-01-14T10:32:57.906, 0.0197, 0.0, 0.0
2005-01-14T10:33:05.406, 0.0197, 0.0, 0.0
2005-01-14T10:33:12.968, 0.0198, 0.0, 0.0
2005-01-14T10:33:20.468, 0.0198, 0.0, 0.0
2005-01-14T10:33:28.031, 0.0198, 0.0, 0.0
2005-01-14T10:33:35.515, 0.0199, 0.0, 0.0
2005-01-14T10:33:43.093, 0.0199, 0.0, 0.0
2005-01-14T10:33:50.578, 0.0199, 0.0, 0.0
2005-01-14T10:33:58.140, 0.0200, 0.0, 0.0
2005-01-14T10:34:05.625, 0.0200, 0.0, 0.0
2005-01-14T10:34:13.203, 0.0201, 0.0, 0.0
2005-01-14T10:34:20.687, 0.0201, 0.0, 0.0
2005-01-14T10:34:35.750, 0.0202, 0.0, 0.0
2005-01-14T10:34:50.687, 0.0203, 0.0, 0.0
2005-01-14T10:34:58.171, 0.0203, 0.0, 0.0
2005-01-14T10:35:05.750, 0.0203, 0.0, 0.0
2005-01-14T10:35:13.234, 0.0204, 0.0, 0.0
2005-01-14T10:35:20.796, 0.0204, 0.0, 0.0
2005-01-14T10:35:28.296, 0.0204, 0.0, 0.0
2005-01-14T10:35:35.859, 0.0205, 0.0, 0.0
